iteration,loss,accuracy
955,0.957523,73.4375
956,0.96976,75.0
957,0.715771,79.6875
958,1.04443,73.4375
959,1.22814,68.75
960,0.799957,81.25
961,0.752941,78.125
962,0.61463,85.9375
963,0.961515,71.875
964,1.05494,70.3125
965,1.17562,68.75
966,0.950392,73.4375
967,0.742072,79.6875
968,0.681176,79.6875
969,0.613249,87.5
970,0.802718,82.8125
971,1.02266,65.625
972,0.68937,79.6875
973,0.673252,79.6875
974,0.860112,73.4375
975,0.632815,82.8125
976,0.790204,75.0
977,0.708944,81.25
978,0.578697,84.375
979,0.6611,85.9375
980,0.844552,73.4375
981,0.780772,81.25
982,0.478528,89.0625
983,0.841989,73.4375
984,0.871635,70.3125
985,0.825217,71.875
986,0.630284,82.8125
987,0.729252,79.6875
988,0.671817,78.125
989,0.781489,76.5625
990,0.844087,75.0
991,0.605531,84.375
992,1.03195,70.3125
993,1.62791,65.625
994,0.967043,65.625
995,0.899716,75.0
996,1.06636,70.3125
997,0.879422,75.0
998,1.0361,71.875
999,0.573663,89.0625
1000,0.797285,84.375
1001,1.17979,65.625
1002,0.763612,75.0
1003,1.11181,67.1875
1004,0.716814,85.9375
1005,0.647679,90.625
1006,0.629931,78.125
1007,0.621975,84.375
1008,1.24795,65.625
1009,0.90739,76.5625
1010,1.14267,76.5625
1011,1.09559,70.3125
1012,0.803847,79.6875
1013,0.848705,75.0
1014,0.906715,76.5625
1015,1.07423,59.375
1016,0.997844,81.25
1017,0.510418,89.0625
1018,0.641062,81.25
1019,0.854082,73.4375
1020,0.925339,70.3125
1021,0.727495,81.25
1022,0.860541,67.1875
1023,1.00376,70.3125
1024,0.993105,67.1875
1025,0.862261,79.6875
1026,0.63403,79.6875
1027,0.749861,70.3125
1028,0.915372,75.0
1029,1.00508,73.4375
1030,0.824034,75.0
1031,0.916076,70.3125
1032,0.793708,75.0
1033,1.09082,71.875
1034,0.475023,89.0625
1035,0.730958,81.25
1036,0.80471,81.25
1037,0.822509,71.875
1038,1.38006,64.0625
1039,0.603255,82.8125
